,Source.Name,,created_at,id,,like_count,quote_count,reply_count,retweet_count,,tweet,,CLEANED
1711,FinancialTimesv3_0731.csv,,28/07/2020 21:00,872,,0,0,0,52,,"FT View — Though not a particularly good investment, the current rise in the price of gold is an indication of fear: what the metal primarily offers investors is an alternative to the dollar https://t.co/EZVUhJUbvr",,FT View  Though not a particularly good investment the current rise in the price of gold is an indication of fear what the metal primarily offers investors is an alternative to the dollar httpstcoEZVUhJUbvr
1708,FinancialTimesv3_0731.csv,,28/07/2020 21:52,873,,70,8,4,53,,"Just published: front page of the Financial Times, international edition, Wednesday 29 July            https://t.co/djFpwrampg https://t.co/eBzVyc9f6G",,Just published front page of the Financial Times international edition Wednesday 29 July            httpstcodjFpwrampg httpstcoeBzVyc9f6G
1707,FinancialTimesv3_0731.csv,,28/07/2020 22:00,874,,75,5,3,53,,"The second #FTGlobalBoardroom returns from November 11-13 featuring more than 150 speakers across three days, spanning multiple timezones from Asia through to Latin America. Register today: https://t.co/FetFcoEPyy https://t.co/KyS7LQ0HMZ",,The second FTGlobalBoardroom returns from November 1113 featuring more than 150 speakers across three days spanning multiple timezones from Asia through to Latin America Register today httpstcoFetFcoEPyy httpstcoKyS7LQ0HMZ
1706,FinancialTimesv3_0731.csv,,28/07/2020 22:09,875,,0,0,0,54,,Kodak pivots with $765m US loan to make virus drug ingredients https://t.co/R0RBYnTvf1,,Kodak pivots with 765m US loan to make virus drug ingredients httpstcoR0RBYnTvf1
1700,FinancialTimesv3_0731.csv,,29/07/2020 00:30,876,,86,2,3,54,,US blacklisting fails to derail ambitions of Chinese AI start-ups https://t.co/fSpBHdS0H3,,US blacklisting fails to derail ambitions of Chinese AI startups httpstcofSpBHdS0H3
1701,FinancialTimesv3_0731.csv,,29/07/2020 00:30,877,,123,2,9,54,,Europe battles to contain surge in Covid-19 cases https://t.co/i6ss1mQAV3,,Europe battles to contain surge in Covid19 cases httpstcoi6ss1mQAV3
1696,FinancialTimesv3_0731.csv,,29/07/2020 02:27,878,,92,8,10,55,,Australia treads careful line on China in US meeting https://t.co/LW3lrJ6U5h,,Australia treads careful line on China in US meeting httpstcoLW3lrJ6U5h
1695,FinancialTimesv3_0731.csv,,29/07/2020 02:57,879,,203,13,12,56,,Japan treads a careful path in its dealings with China https://t.co/oScbJQmi9R,,Japan treads a careful path in its dealings with China httpstcooScbJQmi9R
1693,FinancialTimesv3_0731.csv,,29/07/2020 04:30,880,,100,3,5,56,,"Daily coronavirus thread: The US has averaged more than 1,000 daily deaths over the past week, China reported a new record in local transmissions since March and FedEx pilots lashed out at ‘unacceptable conditions’ in Hong Kong. Follow our live coverage: https://t.co/HJfChhrx4c",,Daily coronavirus thread The US has averaged more than 1000 daily deaths over the past week China reported a new record in local transmissions since March and FedEx pilots lashed out at unacceptable conditions in Hong Kong Follow our live coverage httpstcoHJfChhrx4c
1692,FinancialTimesv3_0731.csv,,29/07/2020 05:00,881,,92,6,6,57,,FT Exclusive: A US blacklisting last year struck at the heart of China’s burgeoning AI industry. But China’s leading AI start-ups Megvii and SenseTime are again raising money and winning overseas contracts https://t.co/i4P33ZDL1R https://t.co/ZTPOhhqmcm,,FT Exclusive A US blacklisting last year struck at the heart of Chinas burgeoning AI industry But Chinas leading AI startups Megvii and SenseTime are again raising money and winning overseas contracts httpstcoi4P33ZDL1R httpstcoZTPOhhqmcm
1689,FinancialTimesv3_0731.csv,,29/07/2020 06:00,882,,145,4,9,58,,"The FT View: As nasty as trade wars are, accommodations can be made and disagreements solved. The stakes of another ideological confrontation should not be lost on either the US or China https://t.co/MYs7o2jTrR",,The FT View As nasty as trade wars are accommodations can be made and disagreements solved The stakes of another ideological confrontation should not be lost on either the US or China httpstcoMYs7o2jTrR
1688,FinancialTimesv3_0731.csv,,29/07/2020 06:20,883,,85,5,1,58,,"William Barr, US attorney-general, defended the Trump administration’s response to ‘violent rioters and anarchists’ in Portland, Oregon, and his lowering the sentencing recommendation for Trump ally Roger Stone https://t.co/kHcg47pOhP",,William Barr US attorneygeneral defended the Trump administrations response to violent rioters and anarchists in Portland Oregon and his lowering the sentencing recommendation for Trump ally Roger Stone httpstcokHcg47pOhP
1682,FinancialTimesv3_0731.csv,,29/07/2020 08:00,884,,129,4,7,59,,"The chief executives of Amazon, Facebook, Alphabet and Apple will face their first collective grilling by Congress on Wednesday, but the tech giants already have a defence planned https://t.co/fs7JPgshtf",,The chief executives of Amazon Facebook Alphabet and Apple will face their first collective grilling by Congress on Wednesday but the tech giants already have a defence planned httpstcofs7JPgshtf
1681,FinancialTimesv3_0731.csv,,29/07/2020 08:17,885,,0,0,0,62,,Just in: FT Exclusive: A Chinese scholar who was fired from Beijing’s elite Tsinghua University after criticising Xi Jinping plans to sue the police in a rare act of public defiance https://t.co/MtEiXxPw2P https://t.co/UdMXU4zQoN,,Just in FT Exclusive A Chinese scholar who was fired from Beijings elite Tsinghua University after criticising Xi Jinping plans to sue the police in a rare act of public defiance httpstcoMtEiXxPw2P httpstcoUdMXU4zQoN
1680,FinancialTimesv3_0731.csv,,29/07/2020 08:22,886,,99,4,13,63,,"Pilots have called on FedEx to suspend operations to Hong Kong, claiming they faced ‘unacceptable risks’ from tighter quarantine measures https://t.co/vqlrWtztbe",,Pilots have called on FedEx to suspend operations to Hong Kong claiming they faced unacceptable risks from tighter quarantine measures httpstcovqlrWtztbe
1679,FinancialTimesv3_0731.csv,,29/07/2020 08:40,887,,107,12,14,64,,"FT Big Read: It is hard to overstate the importance of the $20tn US Treasury market, the bedrock of the global financial system. In March, it went haywire https://t.co/lWOYjUV1CK",,FT Big Read It is hard to overstate the importance of the 20tn US Treasury market the bedrock of the global financial system In March it went haywire httpstcolWOYjUV1CK
1678,FinancialTimesv3_0731.csv,,29/07/2020 09:00,888,,116,10,10,65,,"Many people live their lives as if financial wealth is scarce, but they have plenty of time left before they will die. The reality is closer to the opposite, Jason Butler writes https://t.co/LGzxMFf0zk https://t.co/rpcyN8YVyf",,Many people live their lives as if financial wealth is scarce but they have plenty of time left before they will die The reality is closer to the opposite Jason Butler writes httpstcoLGzxMFf0zk httpstcorpcyN8YVyf
1676,FinancialTimesv3_0731.csv,,29/07/2020 10:01,889,,79,29,22,66,,Heathrow warns that the UK risks being left behind other European countries unless the government rapidly introduces a passenger testing scheme https://t.co/XdEpZdN2zN,,Heathrow warns that the UK risks being left behind other European countries unless the government rapidly introduces a passenger testing scheme httpstcoXdEpZdN2zN
1675,FinancialTimesv3_0731.csv,,29/07/2020 10:31,890,,107,7,2,66,,"Fashion retailer Next expects to post a 2020 profit, with trading 'much better' in recent months https://t.co/zNEjM6QA3N",,Fashion retailer Next expects to post a 2020 profit with trading much better in recent months httpstcozNEjM6QA3N
1674,FinancialTimesv3_0731.csv,,29/07/2020 11:00,891,,112,12,20,67,,Mike Ashley’s Game Digital will sell its competitive gaming venues to US start-up Vindex for $50m https://t.co/zE5wq1lAnp,,Mike Ashleys Game Digital will sell its competitive gaming venues to US startup Vindex for 50m httpstcozE5wq1lAnp
1672,FinancialTimesv3_0731.csv,,29/07/2020 12:23,892,,156,7,6,70,,"⚡️ “Here's why the heads of Big Tech are all going to testify to Congress”

https://t.co/feEbsp96b5",, Heres why the heads of Big Tech are all going to testify to CongresshttpstcofeEbsp96b5
1671,FinancialTimesv3_0731.csv,,29/07/2020 12:30,893,,153,11,33,71,,"Following the spread of Covid-19, the deficit at the UK’s largest private-sector pension fund, serving the pressured university sector, has more than doubled to £13bn https://t.co/sOPrH7BzpY",,Following the spread of Covid19 the deficit at the UKs largest privatesector pension fund serving the pressured university sector has more than doubled to 13bnhttpstcosOPrH7BzpY
1670,FinancialTimesv3_0731.csv,,29/07/2020 13:00,894,,0,0,0,71,,"Government efforts to boost the training and recruitment of 50,000 new customs brokers for the coming trade border with the EU are 'flawed', according to customs, logistics and haulage industry leaders https://t.co/k2tbVdvfrv",,Government efforts to boost the training and recruitment of 50000 new customs brokers for the coming trade border with the EU are flawed according to customs logistics and haulage industry leaders httpstcok2tbVdvfrv
1667,FinancialTimesv3_0731.csv,,29/07/2020 14:30,895,,147,16,8,71,,Santander slumped to a €11.1bn loss in the second quarter after the coronavirus pandemic forced the eurozone’s largest retail bank to take large writedowns https://t.co/PupfSHGJ9t,,Santander slumped to a 111bn loss in the second quarter after the coronavirus pandemic forced the eurozones largest retail bank to take large writedowns httpstcoPupfSHGJ9t
1666,FinancialTimesv3_0731.csv,,29/07/2020 15:00,896,,0,0,0,71,,"Deutsche Bank, Germany's largest lender, has increased its forecast for revenue this year after it posted the strongest surge in fixed-income trading revenue in almost eight years https://t.co/XGgcO4Q1as",,Deutsche Bank Germanys largest lender has increased its forecast for revenue this year after it posted the strongest surge in fixedincome trading revenue in almost eight years httpstcoXGgcO4Q1as
1661,FinancialTimesv3_0731.csv,,29/07/2020 16:30,897,,119,2,3,71,,"If you are good you might be able to flourish from this [new] position but equally if you are good you will flourish anywhere', says one FT reader. What do you think? Join the discussion in the comments below the article. https://t.co/MKmSCKtPPh @JonathanPBlack",,If you are good you might be able to flourish from this new position but equally if you are good you will flourish anywhere says one FT reader What do you think? Join the discussion in the comments below the article httpstcoMKmSCKtPPh JonathanPBlack
1659,FinancialTimesv3_0731.csv,,29/07/2020 17:30,898,,206,3,10,72,,"The heads of Apple, Amazon, Alphabet and Facebook are testifying to Congress right now. Here's why this is happening: https://t.co/LPARsCA9gt",,The heads of Apple Amazon Alphabet and Facebook are testifying to Congress right now Heres why this is happening httpstcoLPARsCA9gt
1655,FinancialTimesv3_0731.csv,,29/07/2020 19:00,899,,156,17,44,77,,New videos widely shared on social media show how powerful the Mexican Jalisco New Generation Cartel has become. Even the country's intelligence and anti-narcotics agents were shocked by their slickness and swagger https://t.co/IbELYXI1fD,,New videos widely shared on social media show how powerful the Mexican Jalisco New Generation Cartel has become Even the countrys intelligence and antinarcotics agents were shocked by their slickness and swagger httpstcoIbELYXI1fD
1654,FinancialTimesv3_0731.csv,,29/07/2020 19:30,900,,262,23,11,77,,"The Fed has warned America's fate would 'depend significantly on the course of the virus'. After a two-day meeting, the US central bank announced that it would hold interest rates close to zero, pledging to do more to support the recovery if necessary https://t.co/rVkRgGPBde",,The Fed has warned Americas fate would depend significantly on the course of the virus After a twoday meeting the US central bank announced that it would hold interest rates close to zero pledging to do more to support the recovery if necessary httpstcorVkRgGPBde
1653,FinancialTimesv3_0731.csv,,29/07/2020 20:00,901,,84,9,2,77,,"FT View: Recep Tayyip Erdogan's policy appears to be based on the idea Turkey can have a pegged exchange rate, free-flowing capital and an independent monetary policy. Instead, his moves risk harming the economy and Turkey’s citizenry https://t.co/YIvh7w2GHV",,FT View Recep Tayyip Erdogans policy appears to be based on the idea Turkey can have a pegged exchange rate freeflowing capital and an independent monetary policy Instead his moves risk harming the economy and Turkeys citizenry httpstcoYIvh7w2GHV
